date,open,high,low,close,volume,Name
2016-07-21,98.17,99.125,97.62,98.01,7069554,DIS
2016-07-22,98.39,98.42,97.47,97.71,5381662,DIS
2016-07-25,97.9,98.06,97.2535,97.39,4825498,DIS
2016-07-26,97.02,97.16,96.34,96.69,6274830,DIS
2016-07-27,96.7,96.93,95.86,96.33,6911392,DIS
2016-07-28,96.4,96.49,95.82,95.91,7713512,DIS
2016-07-29,95.85,96.38,95.85,95.95,8263966,DIS
2016-08-01,96.15,96.2,95.08,95.54,7131587,DIS
2016-08-02,95.35,95.75,94.56,95.01,7644091,DIS
2016-08-03,95.06,96.425,95.0,96.09,9068697,DIS
2016-08-04,95.53,95.98,94.71,95.16,10038331,DIS
2016-08-05,95.4,96.0,95.35,95.83,6528537,DIS
2016-08-08,96.11,96.29,95.58,95.75,7792013,DIS
2016-08-09,95.61,96.85,95.3,96.67,15548695,DIS
2016-08-10,96.7,99.27,95.85,97.86,27181275,DIS
2016-08-11,98.2,98.39,97.15,97.77,9233890,DIS
2016-08-12,97.82,97.82,96.66,96.84,9360332,DIS
2016-08-15,97.35,97.61,96.92,97.1,5299588,DIS
2016-08-16,96.86,97.25,96.2681,96.88,5777756,DIS
2016-08-17,96.84,96.97,96.52,96.87,5697252,DIS
2016-08-18,96.87,97.12,96.55,96.65,5250741,DIS
2016-08-19,96.4,96.79,96.05,96.39,6362404,DIS
2016-08-22,96.47,96.47,95.65,95.87,5495336,DIS
2016-08-23,96.13,96.425,95.8,95.97,4996251,DIS
2016-08-24,96.01,96.22,95.51,95.82,5912529,DIS
2016-08-25,95.62,95.82,95.41,95.55,4518655,DIS
2016-08-26,95.66,96.13,94.75,95.21,6019553,DIS
2016-08-29,95.07,95.32,94.46,94.87,7902989,DIS
2016-08-30,94.77,95.29,94.77,94.86,6845046,DIS
2016-08-31,94.69,94.9,94.16,94.46,7375228,DIS
2016-09-01,94.73,94.87,93.91,94.26,6274204,DIS
2016-09-02,94.75,94.96,94.13,94.42,5382016,DIS
2016-09-06,94.53,94.53,93.35,93.8,8463523,DIS
2016-09-07,93.98,94.03,93.33,93.71,6281494,DIS
2016-09-08,93.49,94.21,92.925,94.09,7438081,DIS
2016-09-09,93.51,93.74,92.39,92.42,10248373,DIS
2016-09-12,91.96,93.86,91.95,93.64,9367303,DIS
2016-09-13,93.04,93.295,92.45,92.7,7795172,DIS
2016-09-14,92.59,92.8868,92.07,92.26,6386478,DIS
2016-09-15,92.12,92.75,91.19,92.5,7568163,DIS
2016-09-16,92.27,92.74,91.8,92.56,10568647,DIS
2016-09-19,92.8,93.3165,92.34,92.63,5421473,DIS
2016-09-20,92.7,93.3,92.68,92.95,6200107,DIS
2016-09-21,93.0,93.08,91.7,92.39,12049468,DIS
2016-09-22,92.73,93.71,92.64,93.41,6470732,DIS
2016-09-23,93.07,93.52,93.0,93.27,4407725,DIS
2016-09-26,92.47,92.68,91.4,91.96,10449325,DIS
2016-09-27,91.93,92.18,91.5,91.72,9167391,DIS
2016-09-28,91.75,92.3,91.48,92.2,8272345,DIS
2016-09-29,92.14,93.1,91.53,91.8,7476594,DIS
2016-09-30,92.28,93.4932,92.21,92.86,8923683,DIS
2016-10-03,92.47,92.72,92.05,92.49,5834717,DIS
2016-10-04,92.45,92.99,92.11,92.59,5903392,DIS
2016-10-05,92.94,93.28,92.38,92.45,5365007,DIS
2016-10-06,92.75,93.58,92.39,92.83,7484807,DIS
2016-10-07,93.06,93.29,92.02,92.49,6144089,DIS
2016-10-10,92.7,93.21,92.4,92.49,4241028,DIS
2016-10-11,92.33,92.38,91.57,91.86,6651134,DIS
2016-10-12,91.88,92.08,91.39,91.41,6836644,DIS
2016-10-13,90.95,91.36,90.315,91.12,5725154,DIS
2016-10-14,91.77,91.77,91.29,91.3,4345659,DIS
2016-10-17,91.35,91.47,90.56,90.83,5134605,DIS
2016-10-18,91.4,91.74,90.98,91.17,4890775,DIS
2016-10-19,91.27,92.14,91.0,91.93,6140496,DIS
2016-10-20,91.66,92.32,91.44,92.03,6153205,DIS
2016-10-21,91.33,94.19,90.599,93.03,13814538,DIS
2016-10-24,93.49,94.15,92.8,93.37,7280985,DIS
2016-10-25,93.14,93.36,92.64,92.75,6380747,DIS
2016-10-26,92.39,93.72,91.9,93.49,7152845,DIS
2016-10-27,93.8,94.3425,93.31,94.02,6646969,DIS
2016-10-28,93.89,94.4,93.53,93.85,7309117,DIS
2016-10-31,93.72,93.82,92.31,92.69,9957559,DIS
2016-11-01,92.78,92.99,91.66,92.39,6449806,DIS
2016-11-02,91.91,92.56,91.69,91.91,6716247,DIS
2016-11-03,92.26,94.13,92.24,93.37,7751400,DIS
2016-11-04,93.5,93.79,92.36,92.45,7456486,DIS
2016-11-07,93.77,94.48,92.9475,94.43,6996093,DIS
2016-11-08,94.53,94.85,93.9,94.38,6226852,DIS
2016-11-09,92.29,94.915,92.11,94.64,8635729,DIS
2016-11-10,94.89,96.06,94.23,94.96,13777923,DIS
2016-11-11,97.18,98.32,95.78,97.68,23008062,DIS
2016-11-14,97.56,98.31,97.45,97.92,13208417,DIS
2016-11-15,97.9,98.14,97.42,97.7,7184595,DIS
2016-11-16,98.33,99.17,98.1,99.12,9702404,DIS
2016-11-17,99.05,99.5,98.265,99.37,8662618,DIS
2016-11-18,99.05,99.37,98.14,98.24,8586121,DIS
2016-11-21,98.11,98.27,97.0,97.63,10771076,DIS
2016-11-22,97.5,97.93,97.2671,97.71,5323683,DIS
2016-11-23,97.67,98.28,97.59,98.26,6166487,DIS
2016-11-25,98.71,99.07,98.5,98.82,4396763,DIS
2016-11-28,98.52,99.2,98.32,98.97,7106669,DIS
2016-11-29,99.23,99.68,98.97,99.67,8396803,DIS
2016-11-30,99.4,100.2895,99.0,99.12,11369177,DIS
2016-12-01,99.13,99.75,98.62,98.94,9958086,DIS
2016-12-02,98.79,99.08,98.25,98.5,7737193,DIS
2016-12-05,98.98,100.27,98.68,99.96,11331542,DIS
2016-12-06,99.95,100.72,99.82,100.66,8427531,DIS
2016-12-07,100.51,102.07,100.44,101.99,12255742,DIS
2016-12-08,101.47,103.96,101.47,103.38,16524763,DIS
2016-12-09,103.49,105.5237,103.18,104.86,12173909,DIS
2016-12-12,104.61,104.7,103.73,104.06,7879703,DIS
2016-12-13,104.2,104.31,103.71,103.85,7393171,DIS
2016-12-14,103.62,104.4097,103.5,104.05,7961888,DIS
2016-12-15,103.85,105.64,103.82,104.39,8745434,DIS
2016-12-16,104.71,104.725,103.75,103.91,12635516,DIS
2016-12-19,105.7,106.26,105.065,105.3,11475633,DIS
2016-12-20,105.64,106.2,105.06,105.46,8947285,DIS
2016-12-21,104.61,105.91,104.51,105.56,5202436,DIS
2016-12-22,104.96,105.49,104.7,105.42,5230849,DIS
2016-12-23,105.24,105.34,104.75,105.15,3238753,DIS
2016-12-27,104.85,105.556,104.78,105.17,3639546,DIS
2016-12-28,104.99,105.32,104.06,104.3,5178645,DIS
2016-12-29,104.23,104.77,103.87,104.56,5896763,DIS
2016-12-30,104.57,105.0,103.96,104.22,6983340,DIS
2017-01-03,105.3,106.9,105.205,106.08,8884273,DIS
2017-01-04,106.64,107.5,106.25,107.44,8321991,DIS
2017-01-05,107.17,107.6171,106.79,107.38,6302974,DIS
2017-01-06,108.015,109.35,107.75,108.98,9551309,DIS
2017-01-09,108.58,108.83,108.11,108.36,6195195,DIS
2017-01-10,107.9,108.82,107.35,108.38,7901886,DIS
2017-01-11,108.54,109.4901,108.38,109.44,7616804,DIS
2017-01-12,108.12,109.0,107.43,107.53,8218893,DIS
2017-01-13,107.16,108.35,106.9,108.06,6488966,DIS
2017-01-17,107.91,108.93,107.65,107.97,7586483,DIS
2017-01-18,106.93,108.4,106.81,108.16,7162904,DIS
2017-01-19,107.92,108.01,107.08,107.28,5350191,DIS
2017-01-20,107.35,107.82,107.18,107.66,5648970,DIS
2017-01-23,107.34,107.68,106.57,107.12,5716598,DIS
2017-01-24,107.2,108.06,107.08,107.9,5456146,DIS
2017-01-25,108.23,108.42,108.0,108.04,6180212,DIS
2017-01-26,108.21,108.62,107.98,108.06,6088083,DIS
2017-01-27,108.49,109.4,108.15,109.3,5577657,DIS
2017-01-30,109.86,111.05,108.96,110.94,13793564,DIS
2017-01-31,110.59,110.8,109.98,110.65,8485838,DIS
2017-02-01,110.71,111.99,110.675,111.3,10501334,DIS
2017-02-02,111.21,111.54,110.55,110.61,6515922,DIS
2017-02-03,110.9,111.15,110.21,110.3,7923398,DIS
2017-02-06,109.92,110.15,109.3,109.57,6896292,DIS
2017-02-07,109.65,109.73,108.7739,109.0,10184848,DIS
2017-02-08,109.56,111.42,108.98,109.0,13615543,DIS
2017-02-09,109.07,109.85,109.0,109.49,6369737,DIS
2017-02-10,109.35,109.8,108.5814,109.26,7671800,DIS
2017-02-13,108.95,109.9,108.9,109.65,5654040,DIS
2017-02-14,109.8,110.33,109.53,110.33,4768695,DIS
2017-02-15,109.91,110.68,109.801,110.18,7087135,DIS
2017-02-16,110.34,110.87,110.09,110.71,7179625,DIS
2017-02-17,110.24,110.5,109.52,110.06,6349161,DIS
2017-02-21,109.94,110.21,109.8,110.01,5432730,DIS
2017-02-22,109.69,110.28,109.53,110.12,5478398,DIS
2017-02-23,110.3,110.49,109.59,109.73,5470661,DIS
2017-02-24,109.62,110.32,109.1,110.32,4786814,DIS
2017-02-27,109.93,110.47,109.83,110.23,3547735,DIS
2017-02-28,110.0,110.4,109.83,110.09,4766038,DIS
2017-03-01,110.66,111.8,110.66,111.04,7418101,DIS
2017-03-02,111.0,111.205,110.45,110.59,4715626,DIS
2017-03-03,110.34,111.5,110.04,111.24,5843886,DIS
2017-03-06,110.772,110.98,110.09,110.67,4983166,DIS
2017-03-07,110.7,110.93,110.16,110.86,5114421,DIS
2017-03-08,110.87,111.32,110.655,110.84,4929881,DIS
2017-03-09,110.9,111.32,110.69,111.03,4005660,DIS
2017-03-10,111.4,111.5,110.69,110.92,4027448,DIS
2017-03-13,110.92,111.68,110.82,111.52,5213562,DIS
2017-03-14,111.73,112.89,111.72,112.31,7273535,DIS
2017-03-15,112.43,112.45,111.15,111.87,5319516,DIS
2017-03-16,112.18,112.32,111.4,111.71,4409419,DIS
2017-03-17,111.87,112.09,111.175,111.76,9061194,DIS
2017-03-20,112.07,113.16,112.05,112.71,8156325,DIS
2017-03-21,112.97,113.1,111.54,111.75,7109766,DIS
2017-03-22,111.85,112.18,111.35,112.08,5044710,DIS
2017-03-23,111.71,112.98,111.66,112.24,8307922,DIS
2017-03-24,112.4,112.58,111.68,112.14,4707297,DIS
2017-03-27,111.81,112.55,111.45,112.38,4469820,DIS
2017-03-28,112.6,113.24,112.02,113.05,6280929,DIS
2017-03-29,112.66,112.94,112.31,112.53,3781206,DIS
2017-03-30,112.53,113.295,112.2768,113.18,4192753,DIS
2017-03-31,113.0,113.71,112.95,113.39,4617427,DIS
2017-04-03,113.18,113.65,112.43,113.2,4643439,DIS
2017-04-04,113.15,113.55,112.83,113.04,3386142,DIS
2017-04-05,113.58,113.84,112.79,113.0,4795081,DIS
2017-04-06,112.85,113.4201,112.39,113.05,4744006,DIS
2017-04-07,112.82,113.28,112.53,112.58,4300468,DIS
2017-04-10,112.8,112.89,112.04,112.43,4053564,DIS
2017-04-11,113.68,113.83,112.5901,113.07,5230837,DIS
2017-04-12,113.03,113.276,112.76,113.04,4086275,DIS
2017-04-13,113.04,114.2501,112.99,113.2,6530791,DIS
2017-04-17,113.33,113.94,113.22,113.78,5120176,DIS
2017-04-18,113.48,114.75,113.0,114.19,6191132,DIS
2017-04-19,114.56,115.0,113.54,113.73,5303424,DIS
2017-04-20,114.17,115.05,113.87,114.79,5279267,DIS
2017-04-21,114.38,115.12,114.27,114.44,6654516,DIS
2017-04-24,115.26,115.38,113.66,113.7,7294620,DIS
2017-04-25,113.73,115.52,113.68,115.18,6918330,DIS
2017-04-26,115.4,115.96,114.86,115.58,4809837,DIS
2017-04-27,115.8,116.1,115.39,115.84,3910767,DIS
2017-04-28,115.87,115.9,115.24,115.6,3987631,DIS
2017-05-01,115.59,115.61,114.72,114.73,4963309,DIS
2017-05-02,114.87,114.99,113.68,114.37,6604605,DIS
2017-05-03,114.03,114.09,111.18,111.62,11521209,DIS
2017-05-04,110.58,111.3,109.06,111.17,10690627,DIS
2017-05-05,111.49,112.15,110.92,111.99,5871354,DIS
2017-05-08,112.39,112.39,111.0,111.42,5980139,DIS
2017-05-09,111.55,112.1457,110.35,112.07,9337351,DIS
2017-05-10,109.0,109.66,108.13,109.66,17061077,DIS
2017-05-11,109.74,110.005,108.5,109.58,8021280,DIS
2017-05-12,109.8,109.89,109.27,109.69,5067654,DIS
2017-05-15,109.73,110.08,109.12,109.13,6241310,DIS
2017-05-16,109.12,109.23,107.82,107.98,10047055,DIS
2017-05-17,106.0,106.63,105.23,106.31,12763221,DIS
2017-05-18,105.98,107.31,105.98,106.68,6532185,DIS
2017-05-19,106.76,107.86,106.7,107.52,6336651,DIS
2017-05-22,107.65,108.2,107.41,107.63,5487199,DIS
2017-05-23,107.68,107.8,106.9142,107.02,7542646,DIS
2017-05-24,107.15,107.825,106.93,107.71,4405225,DIS
2017-05-25,108.13,108.13,106.775,107.27,8030392,DIS
2017-05-26,107.71,108.49,107.48,108.41,6236779,DIS
2017-05-30,108.49,108.6,107.9507,108.34,4813386,DIS
2017-05-31,108.4,108.65,107.64,107.94,9963649,DIS
2017-06-01,107.73,108.21,107.17,108.21,5907363,DIS
2017-06-02,108.46,108.64,106.95,107.18,10876862,DIS
2017-06-05,107.04,107.22,106.11,106.52,6372827,DIS
2017-06-06,106.17,106.19,104.61,105.5,9589493,DIS
2017-06-07,105.79,106.25,105.54,105.92,5777681,DIS
2017-06-08,105.47,105.56,104.16,104.32,11002357,DIS
2017-06-09,104.28,105.92,104.08,105.62,9392516,DIS
2017-06-12,105.89,107.2,105.89,107.04,8049453,DIS
2017-06-13,107.14,107.26,106.16,106.56,4918936,DIS
2017-06-14,106.95,107.01,105.76,106.14,4781080,DIS
2017-06-15,105.94,106.16,105.23,105.98,5309916,DIS
2017-06-16,106.28,106.35,104.765,105.51,8683368,DIS
2017-06-19,105.6,106.0,105.185,105.37,5956249,DIS
2017-06-20,105.07,105.3,103.81,103.94,7895674,DIS
2017-06-21,104.39,105.08,103.54,104.8,7765661,DIS
2017-06-22,104.71,104.77,104.09,104.22,6155991,DIS
2017-06-23,103.83,104.58,103.17,104.36,18147866,DIS
2017-06-26,104.6,105.85,104.56,105.57,5866969,DIS
2017-06-27,105.33,106.145,105.14,105.41,5694473,DIS
2017-06-28,106.02,107.54,104.52,106.86,7874406,DIS
2017-06-29,106.8,107.41,105.33,105.71,7268675,DIS
2017-06-30,106.25,106.56,105.5,106.25,5113841,DIS
2017-07-03,106.76,108.62,106.76,107.46,5399537,DIS
2017-07-05,107.83,107.85,105.29,105.63,8049724,DIS
2017-07-06,104.61,104.69,102.94,103.35,8690802,DIS
2017-07-07,103.51,103.73,102.72,103.32,6030928,DIS
2017-07-10,103.3,103.91,102.87,103.59,4421270,DIS
2017-07-11,103.6,104.19,103.188,103.84,4557336,DIS
2017-07-12,104.34,104.65,103.645,104.38,5203285,DIS
2017-07-13,104.45,105.34,104.04,104.29,5339465,DIS
2017-07-14,104.43,105.25,104.41,105.09,4370311,DIS
2017-07-17,105.17,105.42,104.71,104.79,3973789,DIS
2017-07-18,104.6,105.8,104.31,105.75,5740471,DIS
2017-07-19,106.13,106.87,106.05,106.82,5789363,DIS
2017-07-20,106.99,107.71,106.7499,107.36,6185510,DIS
2017-07-21,107.1,107.33,106.805,107.09,4328517,DIS
2017-07-24,107.31,107.535,106.9,107.0,4615539,DIS
2017-07-25,107.6,107.74,106.2,106.42,5394699,DIS
2017-07-26,106.55,107.03,106.31,106.94,4149006,DIS
2017-07-27,107.69,110.0,107.44,110.0,10468680,DIS
2017-07-28,109.98,110.19,109.665,109.96,4864456,DIS
2017-07-31,110.02,110.14,109.34,109.93,6815349,DIS
2017-08-01,109.98,110.83,109.95,110.61,5987217,DIS
2017-08-02,109.88,109.88,107.52,108.67,8812748,DIS
2017-08-03,108.52,109.17,108.045,109.12,6895774,DIS
2017-08-04,108.23,108.5,107.32,107.69,8503837,DIS
2017-08-07,107.59,107.65,106.11,106.35,8093098,DIS
2017-08-08,106.55,107.14,106.175,106.98,9787086,DIS
2017-08-09,100.71,103.0,100.5,102.83,27877607,DIS
2017-08-10,102.5,102.82,101.22,101.35,12259908,DIS
2017-08-11,101.25,102.51,101.03,101.99,9410408,DIS
2017-08-14,102.8,102.81,101.26,101.4,9707297,DIS
2017-08-15,101.63,102.1,101.36,101.51,8868514,DIS
2017-08-16,101.84,102.65,101.72,102.2,6698783,DIS
2017-08-17,102.24,102.585,101.34,101.38,6612443,DIS
2017-08-18,101.32,101.7425,100.66,100.7,6893916,DIS
2017-08-21,100.64,101.42,100.53,101.17,6492673,DIS
2017-08-22,101.41,102.91,101.17,102.77,6888650,DIS
2017-08-23,102.48,102.98,101.48,101.5,5954375,DIS
2017-08-24,101.82,102.03,101.43,101.52,6976592,DIS
2017-08-25,101.69,102.685,101.56,102.41,6186933,DIS
2017-08-28,102.49,102.85,102.08,102.56,5630425,DIS
2017-08-29,102.0,102.99,101.82,102.57,6011650,DIS
2017-08-30,102.48,103.45,102.48,102.87,6573211,DIS
2017-08-31,103.0,103.19,101.0,101.2,9823832,DIS
2017-09-01,101.65,101.92,101.36,101.5,7827433,DIS
2017-09-05,102.0,102.55,100.9,101.6,9592925,DIS
2017-09-06,101.76,102.035,100.89,101.5,7530956,DIS
2017-09-07,101.55,101.86,96.2,97.06,26419407,DIS
2017-09-08,96.49,97.49,96.26,97.07,13147662,DIS
2017-09-11,97.9,98.02,96.96,97.09,9610290,DIS
2017-09-12,97.59,98.36,97.125,97.89,9151729,DIS
2017-09-13,98.24,98.9491,98.02,98.82,7615303,DIS
2017-09-14,98.79,98.84,97.5375,97.9,9710030,DIS
2017-09-15,98.05,98.9299,98.0,98.52,23870293,DIS
2017-09-18,98.39,98.72,97.72,98.1,7013634,DIS
2017-09-19,98.23,98.67,98.08,98.43,6970280,DIS
2017-09-20,98.76,99.28,98.62,99.21,6459058,DIS
2017-09-21,99.19,99.39,98.75,98.89,4958036,DIS
2017-09-22,98.55,98.99,98.53,98.6,6359080,DIS
2017-09-25,98.6,99.645,98.42,99.57,7492545,DIS
2017-09-26,99.64,99.74,98.61,98.63,6220508,DIS
2017-09-27,98.97,99.525,98.02,99.24,7596559,DIS
2017-09-28,98.77,99.05,98.0,98.05,7149615,DIS
2017-09-29,97.89,98.59,97.66,98.57,8185858,DIS
2017-10-02,99.31,100.44,99.11,99.86,6923319,DIS
2017-10-03,100.05,100.85,99.91,100.79,5447727,DIS
2017-10-04,100.74,100.93,100.2,100.55,5126136,DIS
2017-10-05,100.64,100.87,100.02,100.11,4736650,DIS
2017-10-06,99.95,100.27,99.34,100.07,4360212,DIS
2017-10-09,100.81,100.98,99.45,99.57,5429606,DIS
2017-10-10,99.99,100.07,98.6639,99.58,7704374,DIS
2017-10-11,99.58,99.58,98.045,98.55,7984043,DIS
2017-10-12,97.56,97.8158,96.81,96.93,11018249,DIS
2017-10-13,96.8,97.68,96.8,97.38,6857969,DIS
2017-10-16,97.64,98.27,97.54,98.13,4911623,DIS
2017-10-17,98.4,98.47,97.86,98.36,5942501,DIS
2017-10-18,98.36,98.49,97.55,98.25,5404326,DIS
2017-10-19,98.19,99.3,98.1148,99.01,5634272,DIS
2017-10-20,99.45,99.66,98.94,99.4,5938716,DIS
2017-10-23,99.12,99.18,98.63,98.7,5888226,DIS
2017-10-24,98.52,98.86,98.06,98.29,4966173,DIS
2017-10-25,98.05,98.22,97.45,97.78,4094746,DIS
2017-10-26,97.58,99.48,97.25,98.56,6167514,DIS
2017-10-27,97.9,98.36,96.89,98.31,7868685,DIS
2017-10-30,98.12,98.33,97.7025,98.04,7093151,DIS
2017-10-31,97.94,98.086,97.3842,97.81,5701674,DIS
2017-11-01,98.13,99.46,98.0,99.03,6920435,DIS
2017-11-02,98.87,99.12,98.015,98.35,6799214,DIS
2017-11-03,98.36,99.3799,97.9,98.64,5417514,DIS
2017-11-06,98.37,101.13,98.35,100.64,14728723,DIS
2017-11-07,101.29,102.9,100.74,101.61,12177479,DIS
2017-11-08,101.88,102.0,100.42,101.18,8023234,DIS
2017-11-09,100.83,103.91,100.8,102.68,12086586,DIS
2017-11-10,104.99,106.24,104.08,104.78,16701518,DIS
2017-11-13,104.14,105.14,103.98,104.74,7856012,DIS
2017-11-14,104.57,104.57,103.0,103.17,6929251,DIS
2017-11-15,102.75,103.96,102.4488,103.69,5691471,DIS
2017-11-16,103.63,103.98,102.76,103.6,6410860,DIS
2017-11-17,103.22,103.99,102.971,103.44,7500844,DIS
2017-11-20,103.42,103.42,102.7,102.75,5112563,DIS
2017-11-21,102.97,103.17,102.79,103.0,5725938,DIS
2017-11-22,103.22,103.32,102.69,102.74,4140660,DIS
2017-11-24,102.91,102.92,102.45,102.64,2217591,DIS
2017-11-27,102.63,102.97,102.38,102.79,4007511,DIS
2017-11-28,102.56,103.875,102.17,103.41,8401145,DIS
2017-11-29,103.5,106.26,103.43,105.24,14503076,DIS
2017-11-30,105.36,105.71,104.465,104.82,9948999,DIS
2017-12-01,104.58,105.85,103.87,105.25,9258403,DIS
2017-12-04,106.5,112.67,106.5,110.22,17823953,DIS
2017-12-05,109.53,110.04,106.52,107.22,13055578,DIS
2017-12-06,107.17,107.99,105.36,105.46,8121673,DIS
2017-12-07,105.74,106.0,104.49,105.26,9948639,DIS
2017-12-08,104.91,104.98,104.0775,104.23,6536601,DIS
2017-12-11,104.87,106.84,104.77,106.83,7433971,DIS
2017-12-12,107.6,107.83,106.585,107.43,8147001,DIS
2017-12-13,108.15,108.19,106.75,107.61,10368257,DIS
2017-12-14,107.75,111.54,107.2,110.57,27571330,DIS
2017-12-15,111.805,112.0,110.6,111.27,19978625,DIS
2017-12-18,111.85,111.99,110.305,111.03,12270002,DIS
2017-12-19,111.05,112.39,110.77,111.81,10546560,DIS
2017-12-20,111.625,112.3,109.69,109.69,8661137,DIS
2017-12-21,109.52,111.09,109.1892,109.57,9372829,DIS
2017-12-22,109.4,109.685,108.45,108.67,7378369,DIS
2017-12-26,108.49,109.37,107.89,108.12,3982398,DIS
2017-12-27,108.42,108.55,107.455,107.64,5624037,DIS
2017-12-28,108.0,108.05,107.06,107.77,3477741,DIS
2017-12-29,108.05,108.34,107.51,107.51,4538403,DIS
2018-01-02,108.95,111.81,108.56,111.8,11014303,DIS
2018-01-03,112.19,113.19,111.45,112.28,9237926,DIS
2018-01-04,112.95,113.0,111.63,112.23,7417409,DIS
2018-01-05,112.68,112.68,111.24,111.62,6008285,DIS
2018-01-08,110.89,111.28,109.54,110.02,8052594,DIS
2018-01-09,110.13,110.86,109.86,109.94,5838021,DIS
2018-01-10,109.96,110.5,109.01,109.47,6059991,DIS
2018-01-11,110.25,111.08,109.51,110.99,6426959,DIS
2018-01-12,111.32,112.72,111.0,112.47,5899861,DIS
2018-01-16,113.07,113.16,110.62,110.69,8069201,DIS
2018-01-17,111.2,112.21,110.565,111.97,7030711,DIS
2018-01-18,111.74,111.99,110.2,110.42,8070928,DIS
2018-01-19,110.97,111.09,109.84,110.59,10514262,DIS
2018-01-22,110.27,111.555,110.06,111.1,8073624,DIS
2018-01-23,110.27,111.14,109.89,110.41,7477282,DIS
2018-01-24,110.96,111.43,110.29,110.5,7211784,DIS
