date,open,high,low,close,volume,Name
2016-07-15,73.98,74.01,73.44,73.67,5994796,WMT
2016-07-18,73.64,74.18,73.53,73.84,5457313,WMT
2016-07-19,73.64,73.96,73.585,73.66,4798083,WMT
2016-07-20,73.88,74.11,73.63,73.79,5281986,WMT
2016-07-21,73.43,73.656,73.14,73.52,4432231,WMT
2016-07-22,73.76,73.91,73.42,73.55,4316633,WMT
2016-07-25,73.55,73.835,73.41,73.75,4733956,WMT
2016-07-26,73.71,74.07,73.41,73.73,5248283,WMT
2016-07-27,73.66,73.82,73.135,73.32,5777916,WMT
2016-07-28,73.14,73.32,72.47,73.24,4603167,WMT
2016-07-29,73.17,73.25,72.76,72.97,6302187,WMT
2016-08-01,72.81,73.99,72.81,73.78,5868395,WMT
2016-08-02,73.7,73.72,72.63,73.13,6513056,WMT
2016-08-03,73.0,73.4,72.51,72.94,6568133,WMT
2016-08-04,72.8,73.49,72.59,73.3,4944907,WMT
2016-08-05,73.46,73.95,73.46,73.76,5415442,WMT
2016-08-08,74.0,74.07,73.04,73.34,6577187,WMT
2016-08-09,73.36,73.88,73.08,73.55,6427875,WMT
2016-08-10,73.57,74.51,73.39,73.95,8052272,WMT
2016-08-11,74.5,74.8,73.53,73.8,6290331,WMT
2016-08-12,73.8,74.12,73.56,73.89,9994186,WMT
2016-08-15,73.81,74.01,73.11,73.32,9636116,WMT
2016-08-16,72.59,73.31,72.21,72.89,9763349,WMT
2016-08-17,71.99,72.95,71.99,72.93,14343332,WMT
2016-08-18,74.94,75.19,73.87,74.3,26858329,WMT
2016-08-19,74.1,74.29,72.67,72.81,15346426,WMT
2016-08-22,73.06,73.14,72.45,72.7,10312074,WMT
2016-08-23,72.89,73.07,71.96,71.97,9391390,WMT
2016-08-24,71.97,72.75,71.76,72.23,10050690,WMT
2016-08-25,72.37,72.58,71.05,71.22,10514203,WMT
2016-08-26,71.41,71.69,70.89,71.14,10038464,WMT
2016-08-29,71.14,71.66,71.1,71.4,7468105,WMT
2016-08-30,71.76,71.76,71.15,71.31,5774180,WMT
2016-08-31,71.46,71.64,71.15,71.44,6311636,WMT
2016-09-01,71.57,72.86,71.41,72.84,11761356,WMT
2016-09-02,72.99,73.19,72.415,72.5,8082949,WMT
2016-09-06,72.76,73.08,72.2,73.0,9570905,WMT
2016-09-07,73.0,73.05,72.01,72.06,9618272,WMT
2016-09-08,71.89,72.32,71.71,71.83,9661224,WMT
2016-09-09,71.32,71.5099,70.3,70.3,12172571,WMT
2016-09-12,70.79,72.24,70.72,71.94,10864043,WMT
2016-09-13,71.84,71.91,71.15,71.46,7507915,WMT
2016-09-14,71.62,72.06,71.4,71.52,6980495,WMT
2016-09-15,71.48,72.56,71.26,72.4,7331974,WMT
2016-09-16,72.32,72.96,72.22,72.87,13935682,WMT
2016-09-19,72.64,72.87,72.09,72.09,6920677,WMT
2016-09-20,72.15,72.55,71.9,71.97,5910577,WMT
2016-09-21,72.18,72.54,71.5126,72.19,6675884,WMT
2016-09-22,72.43,72.54,71.99,72.27,5871871,WMT
2016-09-23,72.6,72.77,72.34,72.35,7696449,WMT
2016-09-26,72.31,72.33,71.52,71.62,5948719,WMT
2016-09-27,71.93,72.49,71.58,72.33,6344407,WMT
2016-09-28,72.22,72.32,71.38,71.79,6184932,WMT
2016-09-29,71.57,71.71,70.62,70.73,7996767,WMT
2016-09-30,71.5,72.455,71.4,72.12,9982598,WMT
2016-10-03,71.83,72.145,71.6,72.01,5857743,WMT
2016-10-04,72.0,72.57,71.55,71.75,6569284,WMT
2016-10-05,71.87,72.265,71.6,71.67,6464442,WMT
2016-10-06,70.2,70.43,68.89,69.36,20110251,WMT
2016-10-07,69.26,69.47,68.17,68.7,12653847,WMT
2016-10-10,68.75,68.96,67.75,67.98,8988413,WMT
2016-10-11,67.95,67.96,67.3,67.39,8591494,WMT
2016-10-12,67.74,67.91,67.3699,67.46,8940655,WMT
2016-10-13,67.19,68.54,67.07,68.23,9193819,WMT
2016-10-14,68.42,68.81,68.21,68.45,6416018,WMT
2016-10-17,68.65,68.65,67.8,68.22,7493385,WMT
2016-10-18,68.57,68.98,68.23,68.87,7857699,WMT
2016-10-19,69.22,69.34,68.695,68.89,7123273,WMT
2016-10-20,68.98,69.08,68.57,68.73,6294027,WMT
2016-10-21,68.34,68.63,67.99,68.34,7844583,WMT
2016-10-24,68.62,69.37,68.39,69.19,7163632,WMT
2016-10-25,69.01,69.87,69.0,69.36,7629748,WMT
2016-10-26,69.3,69.81,69.14,69.59,5050540,WMT
2016-10-27,69.6,70.0,69.39,69.83,7131613,WMT
2016-10-28,69.8,70.21,69.73,69.99,6952858,WMT
2016-10-31,70.06,70.17,69.85,70.02,6389047,WMT
2016-11-01,69.98,70.06,69.14,69.3,8838603,WMT
2016-11-02,69.2,69.97,69.2,69.45,7645275,WMT
2016-11-03,69.63,70.08,69.35,69.63,6803940,WMT
2016-11-04,69.71,69.94,69.13,69.16,7262105,WMT
2016-11-07,69.62,69.84,69.16,69.78,9755441,WMT
2016-11-08,69.71,70.04,69.47,69.79,7621295,WMT
2016-11-09,69.3,71.5,69.29,71.1,16779465,WMT
2016-11-10,71.25,72.09,71.0,71.39,14321300,WMT
2016-11-11,71.11,71.28,70.6,71.23,8223872,WMT
2016-11-14,71.16,71.31,70.19,70.49,12917474,WMT
2016-11-15,70.79,71.42,70.35,71.42,9725063,WMT
2016-11-16,71.75,72.06,71.33,71.39,11192448,WMT
2016-11-17,69.08,69.52,68.12,69.19,23440319,WMT
2016-11-18,68.93,69.4,68.44,68.54,11135265,WMT
2016-11-21,68.61,69.4,68.42,69.37,8355966,WMT
2016-11-22,69.73,70.42,69.73,70.12,10984049,WMT
2016-11-23,70.22,70.885,70.18,70.83,7442950,WMT
2016-11-25,71.11,71.65,70.98,71.23,4234383,WMT
2016-11-28,70.93,71.52,70.8,71.19,7099193,WMT
2016-11-29,71.38,71.79,71.2,71.37,7310092,WMT
2016-11-30,70.92,71.16,70.165,70.43,9326127,WMT
2016-12-01,70.25,70.73,70.05,70.67,6849803,WMT
2016-12-02,70.58,70.95,70.45,70.88,6674206,WMT
2016-12-05,70.9,70.99,69.81,69.94,10527877,WMT
2016-12-06,70.01,70.39,69.5,70.36,7778009,WMT
2016-12-07,69.93,70.65,69.9,70.6,6966249,WMT
2016-12-08,70.48,70.9,70.32,70.34,6844217,WMT
2016-12-09,70.27,70.43,69.74,70.08,10756653,WMT
2016-12-12,70.07,71.78,70.02,71.67,9083716,WMT
2016-12-13,71.67,72.23,71.61,71.8,8887510,WMT
2016-12-14,71.9,72.48,71.18,71.34,8669378,WMT
2016-12-15,71.22,71.8,71.03,71.08,7136295,WMT
2016-12-16,71.07,71.64,70.595,70.98,17844831,WMT
2016-12-19,70.84,71.749,70.84,71.58,5889328,WMT
2016-12-20,71.73,71.9332,71.51,71.82,6108070,WMT
2016-12-21,71.66,72.0,71.24,71.24,5100967,WMT
2016-12-22,71.24,71.24,69.21,69.59,12106782,WMT
2016-12-23,69.43,69.749,69.36,69.54,4803947,WMT
2016-12-27,69.3,69.815,69.25,69.7,4435668,WMT
2016-12-28,69.94,70.0,69.26,69.31,4875651,WMT
2016-12-29,69.21,69.52,69.12,69.26,4298446,WMT
2016-12-30,69.12,69.43,68.83,69.12,6889488,WMT
2017-01-03,69.24,69.24,68.05,68.66,10473162,WMT
2017-01-04,68.66,69.63,68.6,69.06,7917952,WMT
2017-01-05,68.43,69.33,68.12,69.21,7099170,WMT
2017-01-06,68.41,68.5,68.01,68.26,9491115,WMT
2017-01-09,68.33,68.8,68.32,68.71,8685232,WMT
2017-01-10,68.64,69.27,68.22,68.23,10256492,WMT
2017-01-11,68.2,68.62,68.19,68.53,6697593,WMT
2017-01-12,68.36,68.56,67.92,67.97,6544856,WMT
2017-01-13,67.98,68.02,67.08,67.13,10012519,WMT
2017-01-17,68.09,69.29,68.06,68.42,13167509,WMT
2017-01-18,67.88,68.11,67.54,68.11,7321456,WMT
2017-01-19,68.13,68.19,67.48,67.62,6821078,WMT
2017-01-20,67.74,67.83,67.02,67.18,12054682,WMT
2017-01-23,67.01,67.1799,66.56,66.65,7951427,WMT
2017-01-24,66.89,67.41,66.66,67.4,10710616,WMT
2017-01-25,67.52,67.73,66.79,66.89,8722855,WMT
2017-01-26,67.13,67.2239,66.62,66.73,6504073,WMT
2017-01-27,66.86,66.97,65.28,65.66,13433484,WMT
2017-01-30,65.63,66.48,65.63,66.42,8641511,WMT
2017-01-31,66.21,66.89,65.88,66.74,9320880,WMT
2017-02-01,66.46,66.7139,66.04,66.23,9049972,WMT
2017-02-02,66.34,67.14,66.34,66.7,8998739,WMT
2017-02-03,66.82,66.93,66.445,66.5,7625330,WMT
2017-02-06,66.37,66.865,66.37,66.4,9097238,WMT
2017-02-07,66.56,67.0,66.51,66.89,5805722,WMT
2017-02-08,66.89,67.82,66.89,67.81,7660755,WMT
2017-02-09,67.8,69.14,67.75,69.08,11080479,WMT
2017-02-10,68.25,68.6,67.76,68.02,12445633,WMT
2017-02-13,68.32,68.65,67.56,67.77,8374307,WMT
2017-02-14,67.88,68.68,67.71,68.66,8462328,WMT
2017-02-15,67.76,68.71,67.76,68.69,8563295,WMT
2017-02-16,68.67,69.24,68.61,68.87,8413787,WMT
2017-02-17,68.83,69.785,68.695,69.37,12837447,WMT
2017-02-21,71.21,72.28,70.7,71.45,22412893,WMT
2017-02-22,72.25,72.37,71.48,71.71,15242674,WMT
2017-02-23,72.0,72.5,71.16,71.31,12799700,WMT
2017-02-24,71.34,72.8,71.3,72.39,13889852,WMT
2017-02-27,72.28,72.42,71.525,71.74,9254685,WMT
2017-02-28,70.87,71.0,70.0,70.93,15952573,WMT
2017-03-01,70.97,71.08,70.15,70.45,13522717,WMT
2017-03-02,70.42,70.9,70.17,70.76,8916264,WMT
2017-03-03,70.81,71.02,69.88,70.03,9303591,WMT
2017-03-06,70.0,70.435,69.78,69.88,9182575,WMT
2017-03-07,69.9,70.21,69.86,69.87,7282861,WMT
2017-03-08,69.69,70.03,69.54,69.8,7979841,WMT
2017-03-09,69.75,70.04,69.56,69.86,7564480,WMT
2017-03-10,70.0,70.365,69.8,70.1,7098829,WMT
2017-03-13,69.99,70.45,69.71,69.95,6802511,WMT
2017-03-14,70.82,71.205,70.72,70.72,9958370,WMT
2017-03-15,70.5,70.7,70.02,70.58,8813794,WMT
2017-03-16,70.11,70.7,70.07,70.44,7060977,WMT
2017-03-17,70.58,70.7501,69.81,69.89,14078353,WMT
2017-03-20,70.14,70.45,69.71,69.98,7466226,WMT
2017-03-21,70.17,70.4,69.69,69.9,8746812,WMT
2017-03-22,70.03,70.34,69.72,70.25,6455594,WMT
2017-03-23,70.2,70.31,69.745,69.86,6898774,WMT
2017-03-24,69.99,70.17,69.5274,69.61,5858968,WMT
2017-03-27,69.52,70.07,69.36,69.66,5792586,WMT
2017-03-28,69.33,70.37,69.33,70.32,7252189,WMT
2017-03-29,70.35,71.18,70.31,70.74,6991046,WMT
2017-03-30,70.69,71.72,70.64,71.59,8141535,WMT
2017-03-31,71.32,72.56,71.23,72.08,9939780,WMT
2017-04-03,72.08,72.53,71.78,71.83,8291283,WMT
2017-04-04,71.74,72.06,71.532,72.01,5567317,WMT
2017-04-05,71.64,72.31,71.555,71.65,6354492,WMT
2017-04-06,71.7,72.1,71.38,71.43,5941103,WMT
2017-04-07,72.1,72.99,71.8,72.9,10767602,WMT
2017-04-10,72.99,73.48,72.73,73.06,7495948,WMT
2017-04-11,73.0,73.45,72.93,73.43,5810458,WMT
2017-04-12,73.55,73.83,73.25,73.44,6627297,WMT
2017-04-13,73.37,73.655,73.15,73.15,5336428,WMT
2017-04-17,73.16,73.58,73.15,73.49,5465408,WMT
2017-04-18,73.54,74.1,73.48,73.89,6627986,WMT
2017-04-19,74.1,74.38,73.86,74.07,5940609,WMT
2017-04-20,74.14,75.11,74.11,74.8,7681252,WMT
2017-04-21,74.74,75.11,74.6,74.94,5755691,WMT
2017-04-24,75.08,75.4,74.42,74.78,7812524,WMT
2017-04-25,74.97,75.17,74.86,75.05,5720364,WMT
2017-04-26,75.27,75.7663,75.17,75.43,6948460,WMT
2017-04-27,75.54,75.7,75.02,75.44,6052219,WMT
2017-04-28,75.24,75.44,74.93,75.18,7330420,WMT
2017-05-01,75.09,75.715,75.09,75.23,6165912,WMT
2017-05-02,75.3,75.71,75.25,75.52,7318362,WMT
2017-05-03,75.4,75.88,75.1775,75.76,5523624,WMT
2017-05-04,75.93,76.395,75.83,76.34,5500802,WMT
2017-05-05,76.42,76.6043,76.18,76.5,5597759,WMT
2017-05-08,76.5,76.52,76.07,76.12,6512180,WMT
2017-05-09,76.44,77.05,76.33,76.72,8255282,WMT
2017-05-10,76.33,76.78,76.1902,76.7,7511921,WMT
2017-05-11,76.35,76.72,75.925,76.13,8349403,WMT
2017-05-12,75.95,76.25,75.37,75.71,5892910,WMT
2017-05-15,75.8,76.47,75.8,76.29,8843873,WMT
2017-05-16,76.19,76.27,75.08,75.11,8371802,WMT
2017-05-17,75.05,75.73,74.96,75.12,10970970,WMT
2017-05-18,76.89,77.66,76.13,77.54,19166801,WMT
2017-05-19,77.97,79.44,77.77,78.77,18581717,WMT
2017-05-22,78.65,79.0,78.295,78.55,8897554,WMT
2017-05-23,78.58,78.97,78.44,78.49,7584938,WMT
2017-05-24,78.56,78.6053,78.14,78.15,7503976,WMT
2017-05-25,78.36,78.85,78.15,78.31,6134952,WMT
2017-05-26,78.37,78.5399,77.79,78.13,6125781,WMT
2017-05-30,78.0,78.4,77.93,78.15,5410351,WMT
2017-05-31,78.35,78.92,78.22,78.6,8201738,WMT
2017-06-01,78.64,79.81,78.6,79.81,8153099,WMT
2017-06-02,79.8,79.93,79.22,79.62,7996466,WMT
2017-06-05,79.6,80.475,79.48,80.26,10145727,WMT
2017-06-06,79.43,79.56,78.26,78.93,11525875,WMT
2017-06-07,79.08,79.5,78.733,79.15,8511711,WMT
2017-06-08,79.58,80.13,78.23,78.93,10933040,WMT
2017-06-09,79.03,79.56,78.72,79.42,9405124,WMT
2017-06-12,79.4,80.37,78.84,79.24,10410592,WMT
2017-06-13,79.21,79.57,78.89,79.52,5528030,WMT
2017-06-14,79.52,80.035,79.26,79.9,5006516,WMT
2017-06-15,79.18,79.3,77.76,78.91,11297169,WMT
2017-06-16,73.95,75.5,73.29,75.24,56233027,WMT
2017-06-19,75.38,76.01,74.52,75.5,16095073,WMT
2017-06-20,75.88,75.92,75.32,75.54,10019248,WMT
2017-06-21,75.6,76.605,75.58,76.24,9011423,WMT
2017-06-22,76.03,76.06,75.3,75.52,8111282,WMT
2017-06-23,75.6,75.78,74.55,74.84,13080330,WMT
2017-06-26,74.95,75.93,74.92,75.5,8587480,WMT
2017-06-27,75.52,76.37,75.45,76.01,6454384,WMT
2017-06-28,76.25,76.8,76.14,76.51,6988885,WMT
2017-06-29,76.25,76.32,75.485,75.93,7063528,WMT
2017-06-30,76.08,76.27,75.67,75.68,6963283,WMT
2017-07-03,75.84,76.34,75.08,75.36,4848564,WMT
2017-07-05,75.55,75.95,75.165,75.32,6037661,WMT
2017-07-06,75.35,75.97,75.24,75.47,6161845,WMT
2017-07-07,75.65,75.82,75.05,75.33,5307064,WMT
2017-07-10,75.15,75.31,73.13,73.23,15066660,WMT
2017-07-11,73.38,74.05,73.33,73.47,7532631,WMT
2017-07-12,73.66,74.21,73.66,73.94,5700157,WMT
2017-07-13,74.67,75.25,74.51,75.05,8160487,WMT
2017-07-14,76.27,76.555,75.91,76.34,9151859,WMT
2017-07-17,76.29,76.87,76.19,76.37,8835576,WMT
2017-07-18,76.25,76.5429,76.0,76.2,4314853,WMT
2017-07-19,76.08,76.22,75.6,75.87,5313563,WMT
2017-07-20,75.98,76.25,75.7,76.02,4965379,WMT
2017-07-21,75.84,76.23,75.55,76.15,7153326,WMT
2017-07-24,76.03,77.155,76.03,76.89,7388035,WMT
2017-07-25,77.61,78.86,77.39,78.52,11503953,WMT
2017-07-26,78.55,79.17,77.94,78.9,6716055,WMT
2017-07-27,78.72,79.855,78.48,79.78,8052464,WMT
2017-07-28,79.8,79.955,79.535,79.81,4975216,WMT
2017-07-31,79.82,80.34,79.695,79.99,6263189,WMT
2017-08-01,80.25,80.73,80.0,80.5,5726547,WMT
2017-08-02,80.34,81.11,80.3,80.53,8673035,WMT
2017-08-03,81.34,81.76,80.67,80.87,9946948,WMT
2017-08-04,81.06,81.4,80.21,80.48,7141805,WMT
2017-08-07,80.57,81.45,80.54,81.28,5484512,WMT
2017-08-08,81.17,81.86,80.9,81.59,7381407,WMT
2017-08-09,81.11,81.99,80.901,81.61,6606508,WMT
2017-08-10,81.07,81.4,80.55,80.66,8044995,WMT
2017-08-11,80.73,81.25,80.36,80.4,7905495,WMT
2017-08-14,80.59,81.24,80.5,80.7,7792028,WMT
2017-08-15,80.83,81.4,80.54,80.77,7066058,WMT
2017-08-16,81.27,81.44,80.54,80.98,11535953,WMT
2017-08-17,78.85,79.805,78.33,79.7,17293701,WMT
2017-08-18,79.62,80.35,79.28,79.31,9752957,WMT
2017-08-21,79.12,80.07,78.79,79.71,9613928,WMT
2017-08-22,79.8,80.16,79.71,80.02,6546099,WMT
2017-08-23,80.35,80.56,79.88,79.96,7799306,WMT
2017-08-24,80.61,80.88,77.85,78.34,19128041,WMT
2017-08-25,78.5,79.09,78.48,78.63,9902189,WMT
2017-08-28,78.41,78.4618,77.86,78.03,8621494,WMT
2017-08-29,77.67,78.98,77.5,78.77,7665191,WMT
2017-08-30,78.82,79.1,78.52,78.54,5829829,WMT
2017-08-31,78.6,78.75,78.06,78.07,8194750,WMT
2017-09-01,78.31,78.5,78.21,78.37,6474360,WMT
2017-09-05,77.95,79.89,77.9,79.8,12068490,WMT
2017-09-06,79.88,80.4,79.72,80.08,8426125,WMT
2017-09-07,80.32,80.76,80.0,80.12,6820752,WMT
2017-09-08,79.74,79.875,77.73,78.88,9999593,WMT
2017-09-11,79.15,79.35,78.66,79.08,7000240,WMT
2017-09-12,79.3,79.91,79.17,79.61,6004985,WMT
2017-09-13,79.61,80.68,79.59,79.86,8823746,WMT
2017-09-14,79.79,79.82,79.215,79.68,6939333,WMT
2017-09-15,79.81,80.75,79.27,80.38,13317757,WMT
2017-09-18,80.21,81.12,79.95,80.0,8176067,WMT
2017-09-19,80.18,80.46,79.7,80.05,6174358,WMT
2017-09-20,80.17,80.56,79.87,80.5,5318194,WMT
2017-09-21,80.57,80.57,79.72,80.01,6430256,WMT
2017-09-22,79.89,80.08,79.245,79.53,5755262,WMT
2017-09-25,78.92,80.1,78.86,79.15,8547808,WMT
2017-09-26,79.04,79.54,78.92,79.39,5835332,WMT
2017-09-27,79.42,79.57,78.67,79.29,6314623,WMT
2017-09-28,79.0,79.08,78.12,78.95,12372825,WMT
2017-09-29,78.85,79.0,77.98,78.14,10353361,WMT
2017-10-02,77.9,78.83,77.5,78.45,7709220,WMT
2017-10-03,78.83,79.66,78.75,79.22,7936742,WMT
2017-10-04,79.27,79.7813,79.07,79.09,6173376,WMT
2017-10-05,79.17,79.81,79.08,79.41,5138671,WMT
2017-10-06,78.78,79.17,78.25,79.0,6246655,WMT
2017-10-09,79.5,81.38,79.401,80.53,13493044,WMT
2017-10-10,82.68,84.88,82.61,84.13,25123962,WMT
2017-10-11,84.58,86.29,84.1,85.73,18561005,WMT
2017-10-12,85.7,86.37,85.06,86.1,12876987,WMT
2017-10-13,86.24,86.95,86.24,86.62,9389049,WMT
2017-10-16,86.58,86.62,85.02,85.74,9300326,WMT
2017-10-17,85.5,86.3555,85.321,85.98,5851546,WMT
2017-10-18,86.15,86.3682,86.01,86.22,5472088,WMT
2017-10-19,86.15,86.66,85.7659,86.4,7028958,WMT
2017-10-20,86.6,87.45,86.28,87.44,7617753,WMT
2017-10-23,87.34,88.92,87.26,88.65,10586033,WMT
2017-10-24,88.69,88.8,87.91,87.98,7700872,WMT
2017-10-25,87.85,88.6,87.43,88.49,5186064,WMT
2017-10-26,88.66,89.11,88.02,88.62,6484941,WMT
2017-10-27,88.14,88.39,87.15,88.17,6617000,WMT
2017-10-30,87.94,87.95,86.391,86.95,7051993,WMT
2017-10-31,86.86,87.46,86.6,87.31,6006933,WMT
2017-11-01,87.07,88.395,87.0,87.94,6176079,WMT
2017-11-02,88.28,89.1652,87.8,88.8,5183089,WMT
2017-11-03,89.02,89.88,88.76,89.68,6512059,WMT
2017-11-06,89.42,89.68,88.68,88.7,5257445,WMT
2017-11-07,88.87,89.06,88.31,88.95,5349331,WMT
2017-11-08,89.11,90.42,89.1,90.26,6767543,WMT
2017-11-09,89.94,90.57,89.35,90.3,6756423,WMT
2017-11-10,90.24,91.69,90.2,90.92,7647801,WMT
2017-11-13,91.04,91.98,90.87,90.99,8491567,WMT
2017-11-14,90.7,91.2,90.18,91.09,9834133,WMT
2017-11-15,90.34,90.85,89.65,89.83,8433438,WMT
2017-11-16,95.12,99.68,94.72,99.62,38122384,WMT
2017-11-17,99.24,100.13,96.58,97.47,23575513,WMT
2017-11-20,96.44,97.64,95.76,97.48,16394324,WMT
2017-11-21,97.74,97.92,96.32,96.52,12746499,WMT
2017-11-22,96.65,96.8099,96.11,96.41,8918247,WMT
2017-11-24,96.87,97.23,96.53,96.62,4496117,WMT
2017-11-27,96.85,97.65,96.3,96.62,8904890,WMT
2017-11-28,96.59,96.885,95.82,96.77,8709645,WMT
2017-11-29,97.22,98.26,96.88,97.56,11424004,WMT
2017-11-30,98.09,98.44,96.51,97.23,12854680,WMT
2017-12-01,97.61,97.71,96.23,97.35,8296198,WMT
2017-12-04,97.73,97.96,96.675,97.01,8956524,WMT
2017-12-05,97.0,97.94,96.92,97.83,9010067,WMT
2017-12-06,97.99,98.14,97.2401,97.28,7140986,WMT
2017-12-07,97.06,97.58,96.65,96.78,7502602,WMT
2017-12-08,96.67,96.7,96.138,96.55,5821061,WMT
2017-12-11,96.44,97.27,96.29,96.93,8928919,WMT
2017-12-12,96.85,97.24,96.6,96.7,7810642,WMT
2017-12-13,96.66,97.91,96.55,97.76,7879383,WMT
2017-12-14,98.415,98.57,97.1,97.13,9385769,WMT
2017-12-15,98.04,98.49,96.91,97.11,16142788,WMT
2017-12-18,97.44,98.17,97.36,97.9,7964436,WMT
2017-12-19,99.78,99.91,98.29,98.8,12012168,WMT
2017-12-20,99.48,99.65,98.45,98.75,10729805,WMT
2017-12-21,99.32,99.33,97.98,98.06,7369128,WMT
2017-12-22,98.14,98.42,97.68,98.21,5478682,WMT
2017-12-26,98.35,99.44,98.35,99.16,4295891,WMT
2017-12-27,99.56,99.6,98.8299,99.26,5140793,WMT
2017-12-28,99.52,99.62,99.12,99.4,9763936,WMT
2017-12-29,99.4,99.69,98.75,98.75,7144273,WMT
2018-01-02,99.3,99.79,98.52,98.59,10150490,WMT
2018-01-03,98.85,100.0,98.77,99.45,8903576,WMT
2018-01-04,99.54,99.78,98.911,99.54,6830407,WMT
2018-01-05,99.64,100.38,99.61,100.13,7283990,WMT
2018-01-08,100.25,101.75,100.21,101.61,8843872,WMT
2018-01-09,102.03,102.35,100.31,100.39,7312744,WMT
2018-01-10,99.75,99.89,98.53,99.67,7930420,WMT
2018-01-11,99.7,100.45,98.78,100.02,6537682,WMT
2018-01-12,100.39,101.44,100.3,100.87,6951178,WMT
2018-01-16,101.34,101.91,100.34,100.69,7170701,WMT
2018-01-17,101.15,102.94,100.7,102.7,8681944,WMT
2018-01-18,104.74,104.94,103.62,104.3,12307866,WMT
2018-01-19,104.64,104.93,103.66,104.59,8378580,WMT
2018-01-22,104.5,105.45,104.04,105.45,7308268,WMT
2018-01-23,105.29,106.145,104.57,105.9,8287814,WMT
2018-01-24,106.35,106.44,104.82,105.79,6823108,WMT
